customer_id,tenure,monthly_charges,total_charges,num_services,support_tickets,avg_monthly_usage,senior_citizen,is_new_customer,tenure_squared,log_tenure,avg_charge_per_month,charge_ratio,is_high_value,charges_per_tenure,service_density,tickets_per_month,high_support_need,usage_per_service,low_usage,usage_trend_encoded,contract_risk_score,is_flexible_contract,payment_risk_score,has_auto_pay,household_size,is_single_household,is_senior,segment_value_score,churn_risk_score,high_risk_flag,churn
CUST_003205,27,92.62,2377.33,5,4,65.37,0,0,729,3.332204510175204,84.90464285714286,1.355545692933253,1,88.04925925925926,0.1851851851851851,0.1481481481481481,1,13.074000000000002,0,-1,3,1,3,0,4,0,0,2,8,1,1
CUST_003206,43,93.09,3869.54,0,3,53.91,0,0,1849,3.784189633918261,87.9440909090909,1.362424406771286,1,89.98930232558139,0.0,0.0697674418604651,0,53.91,0,0,1,0,2,0,1,1,0,1,0,0,0
CUST_003207,46,42.15,1999.89,2,2,48.3,0,0,2116,3.8501476017100575,42.55085106382979,0.6168889112193544,0,43.475869565217394,0.0434782608695652,0.0434782608695652,0,24.15,0,0,2,0,3,0,4,0,0,1,1,0,1
CUST_003208,33,110.32,3783.96,3,1,47.52,0,0,1089,3.5263605246161616,111.2929411764706,1.6145951289613092,1,114.66545454545457,0.0909090909090909,0.0303030303030303,0,15.840000000000002,0,-1,1,0,2,0,1,1,0,3,2,0,0
CUST_003209,13,69.12,917.17,7,1,17.64,0,0,169,2.6390573296152584,65.51214285714285,1.0116100010315965,0,70.55153846153846,0.5384615384615384,0.0769230769230769,0,2.52,1,-1,3,1,3,0,2,0,0,3,6,1,1
CUST_003210,22,87.89,2028.63,4,3,29.15,0,0,484,3.1354942159291497,88.2013043478261,1.286319487712196,0,92.21045454545455,0.1818181818181818,0.1363636363636363,0,7.2875,1,-1,1,0,1,1,1,1,0,3,2,0,0
CUST_003211,4,34.59,132.69,2,4,80.09,0,1,16,1.6094379124341005,26.538,0.5062440673565237,0,33.1725,0.5,1.0,1,40.045,0,0,2,0,1,1,1,1,0,3,4,0,0
CUST_003212,26,45.78,1195.72,2,2,61.22,0,0,676,3.295836866004329,44.28592592592593,0.6700159989471423,0,45.98923076923077,0.0769230769230769,0.0769230769230769,0,30.61,0,0,3,1,2,0,4,0,0,1,3,0,0
CUST_003213,4,78.61,320.26,5,1,81.54,0,1,16,1.6094379124341005,64.05199999999999,1.1505014783144354,0,80.065,1.25,0.25,0,16.308,0,0,3,1,3,0,1,1,0,2,6,1,0
CUST_003214,28,51.9,1482.65,2,1,59.16,0,0,784,3.367295829986474,51.12586206896552,0.7595856344551482,0,52.95178571428572,0.0714285714285714,0.0357142857142857,0,29.58,0,1,1,0,1,1,2,0,0,2,0,0,0
CUST_003215,6,69.97,432.14,3,4,28.49,0,0,36,1.9459101490553128,61.73428571428571,1.024050228185486,0,72.02333333333333,0.5,0.6666666666666666,1,9.496666666666666,1,1,3,1,2,0,2,0,0,1,5,1,0
CUST_003217,4,84.06,331.59,3,6,66.57,0,1,16,1.6094379124341005,66.318,1.2302652877129048,0,82.8975,0.75,1.5,1,22.19,0,1,3,1,3,0,3,0,0,1,8,1,1
CUST_003218,1,68.71,65.57,7,1,27.83,0,1,1,0.6931471805599453,32.785,1.005609420875014,0,65.57,7.0,1.0,0,3.9757142857142855,1,0,2,0,3,0,4,0,0,3,3,0,0
CUST_003219,30,20.46,605.36,5,3,36.15,0,0,900,3.4339872044851463,19.52774193548387,0.2994435853748041,0,20.17866666666667,0.1666666666666666,0.1,0,7.229999999999999,0,-1,1,0,1,1,4,0,0,3,2,0,0
CUST_003220,31,84.97,2679.27,4,2,46.84,0,0,961,3.4657359027997265,83.7271875,1.2435836485482454,0,86.42806451612903,0.1290322580645161,0.064516129032258,0,11.71,0,-1,3,1,1,1,4,0,0,1,5,1,0
CUST_003223,2,29.41,57.17,3,1,78.84,0,1,4,1.0986122886681098,19.05666666666667,0.4304318595245839,0,28.585,1.5,0.5,0,26.28,0,1,2,0,3,0,1,1,0,1,3,0,1
CUST_003224,1,42.04,39.98,5,1,67.58,0,1,1,0.6931471805599453,19.99,0.6152789994700275,0,39.98,5.0,1.0,0,13.516,0,0,1,0,3,0,1,1,0,2,3,0,0
CUST_003225,4,42.38,169.66,0,1,29.45,0,1,16,1.6094379124341005,33.932,0.6202550903315834,0,42.415,0.0,0.25,0,29.45,1,1,3,1,3,0,2,0,0,2,6,1,1
CUST_003227,6,63.25,373.79,4,3,59.41,0,0,36,1.9459101490553128,53.39857142857143,0.9256992558629696,0,62.29833333333334,0.6666666666666666,0.5,0,14.8525,0,0,3,1,3,0,4,0,0,2,4,0,1
CUST_003228,10,24.21,248.13,5,1,85.31,0,0,100,2.3978952727983707,22.55727272727273,0.354326940465494,0,24.813,0.5,0.1,0,17.062,0,0,2,0,2,0,1,1,0,1,0,0,0
CUST_003231,17,78.89,1286.22,3,2,20.12,0,0,289,2.8903717578961645,71.45666666666666,1.1545994354945404,0,75.66,0.1764705882352941,0.1176470588235294,0,6.706666666666667,1,0,3,1,1,1,2,0,0,1,3,0,1
CUST_003232,22,38.66,868.43,3,2,33.64,0,0,484,3.1354942159291497,37.75782608695652,0.565810802081619,0,39.4740909090909,0.1363636363636363,0.0909090909090909,0,11.213333333333331,1,1,3,1,1,1,1,1,0,1,3,0,1
CUST_003233,6,69.86,414.37,1,3,74.44,0,0,36,1.9459101490553128,59.19571428571429,1.022440316436159,0,69.06166666666667,0.1666666666666666,0.5,0,74.44,0,0,1,0,3,0,2,0,0,2,1,0,0
CUST_003234,1,57.01,59.36,2,3,27.7,0,1,1,0.6931471805599453,29.68,0.8343733529920616,0,59.36,2.0,3.0,0,13.85,1,1,3,1,1,1,1,1,0,1,5,1,1
CUST_003235,11,100.39,1108.74,2,0,16.94,0,0,121,2.4849066497880004,92.395,1.4692640046811625,1,100.79454545454546,0.1818181818181818,0.0,0,8.47,1,1,2,0,2,0,1,1,0,1,0,0,0
CUST_003236,6,52.05,307.57,4,2,83.05,0,0,36,1.9459101490553128,43.93857142857143,0.7617809686587758,0,51.26166666666666,0.6666666666666666,0.3333333333333333,0,20.7625,0,0,1,0,1,1,4,0,0,1,0,0,1
CUST_003237,5,65.83,324.18,2,2,78.46,0,1,25,1.791759469228055,54.03,0.9634590041653642,0,64.836,0.4,0.4,0,39.23,0,0,3,1,1,1,3,0,0,2,5,1,1
CUST_003240,19,99.32,1902.59,1,2,26.43,0,0,361,2.995732273553991,95.1295,1.4536039540286187,1,100.13631578947368,0.0526315789473684,0.1052631578947368,0,26.43,1,1,1,0,3,0,1,1,0,2,1,0,0
CUST_003242,13,61.05,769.94,4,3,41.81,0,0,169,2.6390573296152584,54.99571428571429,0.8935010208764315,0,59.22615384615385,0.3076923076923077,0.2307692307692307,0,10.4525,0,-1,3,1,1,1,2,0,0,2,5,1,0
CUST_003243,18,70.4,1240.69,2,5,69.8,0,0,324,2.9444389791664403,65.29947368421053,1.0303435195692183,0,68.92722222222223,0.1111111111111111,0.2777777777777778,1,34.9,0,0,3,1,1,1,1,1,0,3,5,1,0
CUST_003244,28,116.72,3136.53,2,1,44.59,0,0,784,3.367295829986474,108.15620689655174,1.70826272164942,1,112.01892857142856,0.0714285714285714,0.0357142857142857,0,22.295,0,0,2,0,3,0,1,1,0,2,1,0,0
CUST_003245,29,86.16,2447.5,5,2,26.1,0,0,841,3.4011973816621555,81.58333333333333,1.260999966563691,0,84.39655172413794,0.1724137931034483,0.0689655172413793,0,5.220000000000001,1,1,2,0,3,0,2,0,0,1,1,0,0
CUST_003246,4,110.5,438.82,1,1,56.97,0,1,16,1.6094379124341005,87.764,1.6172295300056625,1,109.705,0.25,0.25,0,56.97,0,1,2,0,1,1,2,0,0,1,2,0,0
CUST_003247,16,37.88,634.2,1,0,29.08,0,0,256,2.833213344056216,37.30588235294118,0.5543950642227556,0,39.6375,0.0625,0.0,0,29.08,1,0,3,1,2,0,1,1,0,1,3,0,0
CUST_003248,12,68.32,832.39,4,2,41.3,0,0,144,2.5649493574615367,64.03,0.9999015519455824,0,69.36583333333333,0.3333333333333333,0.1666666666666666,0,10.325,0,-1,3,1,3,0,1,1,0,2,6,1,1
CUST_003250,23,52.26,1181.01,2,2,43.95,0,0,529,3.1780538303479458,49.20875,0.7648544365438544,0,51.348260869565216,0.0869565217391304,0.0869565217391304,0,21.975,0,0,3,1,3,0,2,0,0,3,4,0,0
CUST_003251,18,116.77,2027.14,2,2,20.88,0,0,324,2.9444389791664403,106.69157894736844,1.708994499717296,1,112.61888888888888,0.1111111111111111,0.1111111111111111,0,10.44,1,0,2,0,1,1,2,0,0,1,0,0,1
CUST_003253,22,110.27,2366.86,0,3,62.81,0,0,484,3.1354942159291497,102.90695652173912,1.6138633508934332,1,107.58454545454546,0.0,0.1363636363636363,0,62.81,0,0,3,1,3,0,1,1,0,2,4,0,1
CUST_003254,2,64.52,130.11,3,0,17.42,0,1,4,1.0986122886681098,43.370000000000005,0.9442864187870166,0,65.055,1.5,0.0,0,5.806666666666668,1,-1,3,1,1,1,3,0,0,2,7,1,0
CUST_003255,9,27.37,242.42,7,1,27.04,0,0,81,2.302585092994046,24.242,0.4005753143552487,0,26.93555555555556,0.7777777777777778,0.1111111111111111,0,3.862857142857143,1,-1,3,1,3,0,3,0,0,2,6,1,1
CUST_003257,28,45.19,1327.14,1,2,38.3,0,0,784,3.367295829986474,45.76344827586208,0.6613810177462071,0,47.39785714285715,0.0357142857142857,0.0714285714285714,0,38.3,0,1,3,1,3,0,1,1,0,1,4,0,1
CUST_003258,5,22.23,109.41,3,2,31.14,0,1,25,1.791759469228055,18.235,0.3253485289776097,0,21.882,0.6,0.4,0,10.38,1,0,3,1,1,1,2,0,0,1,5,1,0
CUST_003259,11,33.58,376.95,4,3,94.31,0,0,121,2.4849066497880004,31.4125,0.4914621503854311,0,34.268181818181816,0.3636363636363636,0.2727272727272727,0,23.5775,0,0,3,1,2,0,3,0,0,2,3,0,1
CUST_003261,5,117.78,570.91,3,2,26.8,0,1,25,1.791759469228055,95.15166666666666,1.7237764166883884,1,114.182,0.6,0.4,0,8.933333333333334,1,-1,2,0,1,1,1,1,0,1,4,0,1
CUST_003262,17,31.15,551.69,3,2,31.04,0,0,289,2.8903717578961645,30.64944444444445,0.4558977362866641,0,32.45235294117647,0.1764705882352941,0.1176470588235294,0,10.346666666666666,1,0,3,1,3,0,2,0,0,1,4,0,1
CUST_003263,13,66.19,834.61,4,2,24.61,0,0,169,2.6390573296152584,59.615,0.9687278062540704,0,64.20076923076923,0.3076923076923077,0.1538461538461538,0,6.1525,1,0,2,0,1,1,1,1,0,1,0,0,0
CUST_003264,1,38.06,38.96,6,4,22.72,0,1,1,0.6931471805599453,19.48,0.5570294652671087,0,38.96,6.0,4.0,1,3.786666666666666,1,1,2,0,3,0,1,1,0,3,5,1,0
CUST_003265,37,94.5,3443.22,5,1,61.12,0,0,1369,3.6375861597263857,90.61105263157894,1.3830605482853855,1,93.06,0.1351351351351351,0.027027027027027,0,12.224,0,0,2,0,3,0,2,0,0,1,1,0,0
CUST_003266,1,31.81,31.39,6,1,26.9,0,1,1,0.6931471805599453,15.695,0.4655572067826254,0,31.39,6.0,1.0,0,4.483333333333333,1,-1,1,0,1,1,4,0,0,2,4,0,0
CUST_003267,15,43.98,656.76,3,0,58.07,0,0,225,2.772588722239781,41.0475,0.6436719885036111,0,43.784,0.2,0.0,0,19.356666666666666,0,0,3,1,1,1,1,1,0,1,3,0,0
CUST_003269,23,75.25,1668.49,2,2,41.25,0,0,529,3.1780538303479458,69.52041666666666,1.1013259921531773,0,72.54304347826087,0.0869565217391304,0.0869565217391304,0,20.625,0,1,1,0,3,0,2,0,0,2,1,0,0
CUST_003271,7,71.11,492.89,2,5,91.64,0,0,49,2.079441541679836,61.61125,1.0407347681330557,0,70.41285714285713,0.2857142857142857,0.7142857142857143,1,45.82,0,0,3,1,2,0,1,1,0,2,5,1,0
CUST_003272,1,25.82,24.67,2,1,82.32,0,1,1,0.6931471805599453,12.335,0.3778901942510969,0,24.67,2.0,1.0,0,41.16,0,0,3,1,2,0,2,0,0,3,5,1,0
CUST_003274,18,99.75,1842.24,2,2,26.24,0,0,324,2.9444389791664403,96.96,1.459897245412351,1,102.34666666666666,0.1111111111111111,0.1111111111111111,0,13.12,1,0,2,0,1,1,3,0,0,1,0,0,0
CUST_003275,43,33.22,1479.13,3,4,64.49,0,0,1849,3.784189633918261,33.61659090909091,0.4861933482967249,0,34.398372093023255,0.0697674418604651,0.0930232558139534,1,21.496666666666663,0,0,2,0,1,1,3,0,0,1,2,0,0
CUST_003278,15,94.61,1454.39,1,6,39.66,0,0,225,2.772588722239781,90.899375,1.3846704600347124,1,96.95933333333332,0.0666666666666666,0.4,1,39.66,0,1,2,0,3,0,1,1,0,2,3,0,0
CUST_003279,9,79.17,743.6,0,1,50.58,0,0,81,2.302585092994046,74.36,1.158697392674645,0,82.62222222222222,0.0,0.1111111111111111,0,50.58,0,-1,3,1,2,0,2,0,0,1,5,1,1
CUST_003280,37,74.06,2656.13,3,3,56.96,0,0,1369,3.6375861597263857,69.89815789473684,1.0839096741377316,0,71.7872972972973,0.081081081081081,0.081081081081081,0,18.986666666666668,0,0,1,0,3,0,4,0,0,1,1,0,0
CUST_003281,14,44.95,629.29,3,0,47.34,0,0,196,2.70805020110221,41.952666666666666,0.6578684830204029,0,44.94928571428572,0.2142857142857142,0.0,0,15.78,0,-1,2,0,2,0,3,0,0,1,2,0,0
CUST_003282,4,53.22,223.39,2,0,45.4,0,1,16,1.6094379124341005,44.678,0.778904575447071,0,55.8475,0.5,0.0,0,22.7,0,-1,3,1,1,1,2,0,0,2,7,1,0
CUST_003284,51,44.06,2332.14,1,1,43.62,0,0,2601,3.951243718581428,44.84884615384616,0.6448428334122125,0,45.728235294117646,0.0196078431372549,0.0196078431372549,0,43.62,0,0,3,1,1,1,2,0,0,2,3,0,0
CUST_003285,15,110.16,1574.8,5,4,60.73,0,0,225,2.772588722239781,98.425,1.6122534391441063,1,104.98666666666666,0.3333333333333333,0.2666666666666666,1,12.146,0,0,2,0,1,1,2,0,0,3,2,0,1
CUST_003287,11,32.33,362.66,3,4,53.82,0,0,121,2.4849066497880004,30.221666666666668,0.4731676986885345,0,32.96909090909091,0.2727272727272727,0.3636363636363636,1,17.94,0,0,1,0,1,1,2,0,0,2,2,0,0
CUST_003288,39,66.73,2516.79,3,0,25.68,0,0,1521,3.688879454113936,62.91975,0.97663100938713,0,64.53307692307692,0.0769230769230769,0.0,0,8.56,1,-1,3,1,1,1,3,0,0,1,5,1,0
CUST_003290,5,61.86,301.87,6,3,61.4,0,1,25,1.791759469228055,50.31166666666667,0.9053558255760206,0,60.374,1.2,0.6,0,10.233333333333333,0,1,3,1,3,0,2,0,0,3,6,1,1
CUST_003291,1,106.34,110.76,4,1,81.7,0,1,1,0.6931471805599453,55.38,1.5563455947583904,1,110.76,4.0,1.0,0,20.425,0,0,3,1,1,1,2,0,0,1,5,1,1
CUST_003293,11,77.09,883.56,0,3,16.52,0,0,121,2.4849066497880004,73.63,1.1282554250510093,0,80.32363636363635,0.0,0.2727272727272727,0,16.52,1,-1,3,1,3,0,2,0,0,2,6,1,1
CUST_003294,18,104.39,1868.9,4,4,85.55,0,0,324,2.9444389791664403,98.36315789473684,1.5278062501112315,1,103.82777777777778,0.2222222222222222,0.2222222222222222,1,21.3875,0,-1,3,1,3,0,1,1,0,2,8,1,1
CUST_003296,1,68.58,68.33,1,2,74.25,0,1,1,0.6931471805599453,34.165,1.0037067978985368,0,68.33,1.0,2.0,0,74.25,0,-1,3,1,1,1,1,1,0,2,7,1,0
CUST_003298,1,20.3,19.59,1,1,23.09,0,1,1,0.6931471805599453,9.795,0.2971018955576013,0,19.59,1.0,1.0,0,23.09,1,1,2,0,3,0,1,1,0,3,3,0,1
CUST_003299,11,45.32,523.14,0,0,55.43,0,0,121,2.4849066497880004,43.595,0.6632836407226843,0,47.558181818181815,0.0,0.0,0,55.43,0,0,3,1,3,0,2,0,0,3,4,0,0
CUST_003300,39,47.87,1835.91,7,0,62.72,0,0,1521,3.688879454113936,45.89775,0.7006043221843534,0,47.074615384615385,0.1794871794871795,0.0,0,8.959999999999999,0,0,3,1,3,0,4,0,0,3,4,0,0
CUST_003301,13,29.35,368.58,1,2,36.72,0,0,169,2.6390573296152584,26.327142857142857,0.4295537258431329,0,28.35230769230769,0.0769230769230769,0.1538461538461538,0,36.72,0,1,3,1,2,0,1,1,0,1,3,0,0
CUST_003303,19,52.11,968.86,2,1,43.59,0,0,361,2.995732273553991,48.443,0.7626591023402268,0,50.99263157894737,0.1052631578947368,0.0526315789473684,0,21.795,0,0,3,1,1,1,2,0,0,1,3,0,1
CUST_003304,9,116.88,1092.85,4,0,35.94,0,0,81,2.302585092994046,109.285,1.7106044114666228,1,121.42777777777776,0.4444444444444444,0.0,0,8.985,0,-1,1,0,1,1,4,0,0,1,2,0,0
CUST_003305,5,86.86,435.78,5,3,54.55,0,1,25,1.791759469228055,72.63,1.2712448595139532,0,87.15599999999999,1.0,0.6,0,10.91,0,0,2,0,1,1,2,0,0,1,2,0,0
CUST_003306,10,62.6,634.29,2,2,32.78,0,0,100,2.3978952727983707,57.66272727272727,0.9161861409805834,0,63.429,0.2,0.2,0,16.39,1,0,2,0,3,0,2,0,0,1,1,0,0
CUST_003307,11,118.81,1362.11,2,3,58.15,0,0,121,2.4849066497880004,113.50916666666666,1.7388510448866312,1,123.8281818181818,0.1818181818181818,0.2727272727272727,0,29.075,0,1,3,1,3,0,1,1,0,2,4,0,1
CUST_003310,14,84.71,1165.05,1,3,70.87,0,0,196,2.70805020110221,77.67,1.239778402595291,0,83.21785714285714,0.0714285714285714,0.2142857142857142,0,70.87,0,0,3,1,3,0,1,1,0,1,4,0,0
CUST_003311,30,25.56,803.38,1,0,92.27,0,0,900,3.4339872044851463,25.91548387096774,0.3740849482981423,0,26.779333333333334,0.0333333333333333,0.0,0,92.27,0,1,3,1,1,1,2,0,0,2,3,0,0
CUST_003312,25,91.7,2195.94,2,2,68.66,0,0,625,3.258096538021482,84.45923076923077,1.342080976484337,0,87.83760000000001,0.08,0.08,0,34.33,0,1,3,1,3,0,2,0,0,1,4,0,0
CUST_003313,29,29.99,889.26,4,1,51.82,0,0,841,3.4011973816621555,29.642,0.438920485111944,0,30.66413793103448,0.1379310344827586,0.0344827586206896,0,12.955,0,-1,3,1,3,0,2,0,0,2,6,1,0
CUST_003314,1,34.03,34.58,4,2,31.49,0,1,1,0.6931471805599453,17.29,0.4980481529963139,0,34.58,4.0,2.0,0,7.8725,1,0,2,0,2,0,2,0,0,1,2,0,0
CUST_003316,26,112.89,2902.51,2,2,52.56,0,0,676,3.295836866004329,107.50037037037038,1.6522085216501288,1,111.635,0.0769230769230769,0.0769230769230769,0,26.28,0,-1,3,1,1,1,1,1,0,2,5,1,1
CUST_003317,15,88.32,1300.0,1,5,33.33,0,0,225,2.772588722239781,81.25,1.2926127790959283,0,86.66666666666667,0.0666666666666666,0.3333333333333333,1,33.33,1,1,3,1,1,1,2,0,0,1,5,1,1
CUST_003319,39,75.55,2971.43,3,3,29.77,0,0,1521,3.688879454113936,74.28575,1.1057166605604325,0,76.19051282051282,0.0769230769230769,0.0769230769230769,0,9.923333333333334,1,0,1,0,1,1,1,1,0,3,0,0,0
CUST_003320,35,49.28,1809.95,1,1,51.44,0,0,1225,3.58351893845611,50.27638888888889,0.7212404636984528,0,51.712857142857146,0.0285714285714285,0.0285714285714285,0,51.44,0,0,2,0,1,1,1,1,0,1,0,0,0
CUST_003321,19,82.09,1569.0,1,3,41.29,0,0,361,2.995732273553991,78.45,1.2014332318385956,0,82.57894736842105,0.0526315789473684,0.1578947368421052,0,41.29,0,0,2,0,2,0,3,0,0,1,0,0,0
CUST_003322,1,61.01,61.29,0,5,18.62,0,1,1,0.6931471805599453,30.645,0.8929155984221309,0,61.29,0.0,5.0,1,18.62,1,0,3,1,3,0,1,1,0,1,8,1,1
CUST_003323,34,34.54,1120.38,3,0,28.98,0,0,1156,3.555348061489413,32.01085714285715,0.5055122892886478,0,32.95235294117647,0.088235294117647,0.0,0,9.66,1,-1,2,0,1,1,1,1,0,2,2,0,0
CUST_003325,36,32.96,1188.13,1,1,33.39,0,0,1296,3.610917912644224,32.11162162162162,0.4823881023437704,0,33.00361111111111,0.0277777777777777,0.0277777777777777,0,33.39,1,0,2,0,3,0,2,0,0,2,1,0,0
CUST_003326,33,39.07,1351.86,2,3,50.11,0,0,1089,3.5263605246161616,39.76058823529412,0.5718113822382012,0,40.96545454545454,0.0606060606060606,0.0909090909090909,0,25.055,0,-1,3,1,3,0,1,1,0,1,6,1,0
CUST_003327,38,101.77,4012.9,0,2,77.31,0,0,1444,3.6635616461296463,102.8948717948718,1.4894610793545362,1,105.60263157894737,0.0,0.0526315789473684,0,77.31,0,0,3,1,2,0,1,1,0,1,3,0,0
CUST_003328,17,86.01,1438.81,1,1,61.1,0,0,289,2.8903717578961645,79.93388888888889,1.2588046323600637,0,84.63588235294117,0.0588235294117647,0.0588235294117647,0,61.1,0,-1,3,1,1,1,3,0,0,2,5,1,0
CUST_003329,3,83.1,250.37,5,0,44.38,0,1,9,1.3862943611198906,62.5925,1.2162151488096882,0,83.45666666666666,1.6666666666666667,0.0,0,8.876000000000001,0,-1,3,1,1,1,1,1,0,1,7,1,0
CUST_003331,23,59.63,1396.91,3,1,50.69,0,0,529,3.1780538303479458,58.20458333333334,0.872718523748757,0,60.73521739130435,0.1304347826086956,0.0434782608695652,0,16.896666666666665,0,-1,3,1,1,1,1,1,0,3,5,1,1
CUST_003332,32,89.03,2902.46,1,1,48.9,0,0,1024,3.49650756146648,87.95333333333333,1.303004027659766,0,90.701875,0.03125,0.03125,0,48.9,0,0,3,1,1,1,3,0,0,2,3,0,0
CUST_003333,4,94.0,386.9,6,1,98.97,0,1,16,1.6094379124341005,77.38,1.3757427676066267,1,96.725,1.5,0.25,0,16.495,0,0,3,1,3,0,2,0,0,3,6,1,1
CUST_003334,5,71.02,338.23,3,2,61.16,0,1,25,1.791759469228055,56.37166666666667,1.039417567610879,0,67.646,0.6,0.4,0,20.386666666666667,0,0,1,0,2,0,2,0,0,2,2,0,1
CUST_003336,33,115.57,3649.84,4,1,29.94,0,0,1089,3.5263605246161616,107.34823529411766,1.691431826088275,1,110.60121212121211,0.1212121212121212,0.0303030303030303,0,7.485,1,1,2,0,1,1,2,0,0,1,0,0,0
CUST_003337,57,61.24,3482.36,3,0,91.84,0,0,3249,4.060443010546419,60.040689655172415,0.8962817775343599,0,61.0940350877193,0.0526315789473684,0.0,0,30.613333333333333,0,1,1,0,1,1,2,0,0,1,0,0,0
CUST_003339,21,74.33,1559.01,3,3,77.82,0,0,441,3.091042453358316,70.8640909090909,1.0878612757042614,0,74.23857142857143,0.1428571428571428,0.1428571428571428,0,25.94,0,1,3,1,3,0,3,0,0,2,4,0,1
CUST_003340,25,71.18,1701.85,1,2,48.42,0,0,625,3.258096538021482,65.45576923076922,1.041759257428082,0,68.074,0.04,0.08,0,48.42,0,-1,3,1,1,1,1,1,0,1,5,1,0
CUST_003342,20,77.4,1560.18,3,4,52.81,0,0,400,3.044522437723423,74.29428571428572,1.1327924490718395,0,78.009,0.15,0.2,1,17.603333333333335,0,0,3,1,3,0,3,0,0,2,6,1,1
CUST_003343,24,110.06,2532.58,2,3,10.91,0,0,576,3.218875824868201,101.3032,1.610789883008355,1,105.52416666666666,0.0833333333333333,0.125,0,5.455,1,-1,3,1,2,0,1,1,0,1,5,1,1
CUST_003344,4,98.01,389.05,2,1,41.01,0,1,16,1.6094379124341005,77.81,1.4344313686502712,1,97.2625,0.5,0.25,0,20.505,0,0,2,0,1,1,2,0,0,2,2,0,0
CUST_003345,15,98.63,1454.17,3,3,84.7,0,0,225,2.772588722239781,90.885625,1.443505416691932,1,96.94466666666668,0.2,0.2,0,28.23333333333333,0,0,2,0,3,0,4,0,0,2,1,0,0
CUST_003346,30,35.99,1113.73,1,4,39.34,0,0,900,3.4339872044851463,35.92677419354839,0.5267338532570479,0,37.12433333333333,0.0333333333333333,0.1333333333333333,1,39.34,0,0,3,1,2,0,4,0,0,1,5,1,1
CUST_003347,7,55.84,375.64,2,2,7.4,0,0,49,2.079441541679836,46.955,0.8172497462037664,0,53.66285714285714,0.2857142857142857,0.2857142857142857,0,3.7,1,-1,3,1,2,0,4,0,0,2,5,1,1
CUST_003349,9,51.59,459.97,1,2,41.19,0,0,81,2.302585092994046,45.997,0.7550486104343179,0,51.10777777777778,0.1111111111111111,0.2222222222222222,0,41.19,0,-1,3,1,1,1,1,1,0,1,5,1,0
CUST_003351,5,56.48,274.08,0,0,65.48,0,1,25,1.791759469228055,45.68,0.8266165054725774,0,54.816,0.0,0.0,0,65.48,0,0,1,0,1,1,2,0,0,3,2,0,1
CUST_003352,13,76.07,999.76,1,2,41.12,0,0,169,2.6390573296152584,71.41142857142857,1.1133271524663413,0,76.90461538461538,0.0769230769230769,0.1538461538461538,0,41.12,0,0,3,1,3,0,4,0,0,3,4,0,1
CUST_003354,16,48.66,745.1,1,3,45.35,0,0,256,2.833213344056216,43.82941176470588,0.7121664156567921,0,46.56875,0.0625,0.1875,0,45.35,0,1,2,0,1,1,2,0,0,1,0,0,0
CUST_003355,4,29.54,121.99,7,3,44.13,0,1,16,1.6094379124341005,24.398,0.4323344825010612,0,30.4975,1.75,0.75,0,6.304285714285714,0,1,3,1,1,1,1,1,0,1,5,1,1
CUST_003356,1,109.18,113.12,5,1,42.6,0,1,1,0.6931471805599453,56.56,1.5979105890137395,1,113.12,5.0,1.0,0,8.52,0,1,2,0,1,1,4,0,0,2,2,0,0
CUST_003357,28,21.14,566.09,1,1,56.8,0,0,784,3.367295829986474,19.520344827586207,0.3093957670979159,0,20.2175,0.0357142857142857,0.0357142857142857,0,56.8,0,1,3,1,3,0,1,1,0,1,4,0,0
CUST_003358,11,20.17,224.16,2,4,65.43,0,0,121,2.4849066497880004,18.68,0.2951992725811241,0,20.37818181818182,0.1818181818181818,0.3636363636363636,1,32.715,0,0,1,0,3,0,3,0,0,1,3,0,0
CUST_003360,25,119.68,2846.13,5,3,45.43,0,0,625,3.258096538021482,109.46653846153846,1.7515839832676714,1,113.8452,0.2,0.12,0,9.086,0,0,3,1,2,0,1,1,0,2,3,0,0
CUST_003361,38,92.71,3467.44,4,0,67.13,0,0,1444,3.6635616461296463,88.90871794871795,1.3568628934554294,1,91.24842105263158,0.1052631578947368,0.0,0,16.7825,0,0,3,1,1,1,1,1,0,3,3,0,1
CUST_003362,7,21.53,157.78,6,2,16.88,0,0,49,2.079441541679836,19.7225,0.3151036360273476,0,22.54,0.8571428571428571,0.2857142857142857,0,2.813333333333333,1,0,3,1,3,0,1,1,0,1,4,0,1
CUST_003363,28,42.67,1201.39,3,2,56.32,0,0,784,3.367295829986474,41.427241379310345,0.6244994031252635,0,42.90678571428572,0.1071428571428571,0.0714285714285714,0,18.773333333333333,0,-1,3,1,2,0,2,0,0,2,5,1,1
CUST_003364,7,117.18,855.79,0,4,42.96,0,0,49,2.079441541679836,106.97375,1.714995079873878,1,122.25571428571428,0.0,0.5714285714285714,1,42.96,0,-1,3,1,2,0,2,0,0,1,7,1,1
CUST_003367,9,43.69,376.61,4,3,39.28,0,0,81,2.302585092994046,37.661,0.6394276757099311,0,41.84555555555556,0.4444444444444444,0.3333333333333333,0,9.82,0,1,3,1,1,1,2,0,0,2,3,0,1
CUST_003368,7,21.44,153.41,0,1,38.49,0,0,49,2.079441541679836,19.17625,0.313786435505171,0,21.915714285714284,0.0,0.1428571428571428,0,38.49,0,-1,1,0,2,0,3,0,0,3,2,0,0
